,남녀비율가중
15971,110.99799999999999
15972,110.99799999999999
15973,110.99799999999999
15974,110.99799999999999
15975,110.99799999999999
15976,110.99799999999999
15977,110.99799999999999
15978,110.99799999999999
15979,110.99799999999999
15980,110.99799999999999
15981,110.99799999999999
15982,110.99799999999999
15983,110.99799999999999
15984,110.99799999999999
15985,110.99799999999999
15986,110.99799999999999
15987,110.99799999999999
15988,110.99799999999999
15989,110.99799999999999
15990,110.99799999999999
15991,110.99799999999999
15992,110.99799999999999
15993,110.99799999999999
15994,110.99799999999999
15995,110.99799999999999
15996,110.99799999999999
15997,110.99799999999999
15998,110.99799999999999
15999,110.99799999999999
16000,110.99799999999999
16001,110.99799999999999
16002,110.99799999999999
16003,110.99799999999999
16004,110.99799999999999
16005,110.99799999999999
16006,110.99799999999999
16007,110.99799999999999
16008,110.99799999999999
16009,110.99799999999999
16010,110.99799999999999
16011,110.99799999999999
16012,110.99799999999999
16013,110.99799999999999
16014,110.99799999999999
16015,110.99799999999999
16016,110.99799999999999
16017,110.99799999999999
16018,110.99799999999999
16019,110.99799999999999
16020,110.99799999999999
16021,110.99799999999999
16022,110.99799999999999
16023,110.99799999999999
16024,110.99799999999999
16025,110.99799999999999
16026,110.99799999999999
16027,110.99799999999999
16028,110.99799999999999
16029,110.99799999999999
16030,110.99799999999999
16031,110.99799999999999
16032,110.99799999999999
16033,110.99799999999999
16034,110.99799999999999
16035,110.99799999999999
16036,110.99799999999999
16037,110.99799999999999
16038,110.99799999999999
16039,110.99799999999999
16040,110.99799999999999
16041,110.99799999999999
16042,110.99799999999999
16043,110.99799999999999
16044,110.99799999999999
16045,110.99799999999999
16046,110.99799999999999
16047,110.99799999999999
16048,110.99799999999999
16049,110.99799999999999
16050,110.99799999999999
16051,110.99799999999999
16052,110.99799999999999
16053,110.99799999999999
16054,110.99799999999999
16055,110.99799999999999
16056,110.99799999999999
16057,110.99799999999999
16058,110.99799999999999
16059,110.99799999999999
16060,110.99799999999999
16061,110.99799999999999
16062,110.99799999999999
16063,110.99799999999999
16064,110.99799999999999
16065,110.99799999999999
16066,110.99799999999999
16067,110.99799999999999
16068,110.99799999999999
16069,110.99799999999999
16070,110.99799999999999
16071,110.99799999999999
16072,110.99799999999999
16073,110.99799999999999
16074,110.99799999999999
16075,110.99799999999999
16076,110.99799999999999
16077,110.99799999999999
16078,110.99799999999999
16079,110.99799999999999
16080,110.99799999999999
16081,110.99799999999999
16082,110.99799999999999
16083,110.99799999999999
16084,110.99799999999999
16085,110.99799999999999
16086,110.99799999999999
16087,110.99799999999999
16088,110.99799999999999
16089,110.99799999999999
16090,110.99799999999999
16091,110.99799999999999
16092,110.99799999999999
16093,110.99799999999999
16094,110.99799999999999
16095,110.99799999999999
16096,110.99799999999999
16097,110.99799999999999
16098,110.99799999999999
16099,110.99799999999999
16100,110.99799999999999
16101,110.99799999999999
16102,110.99799999999999
16103,110.99799999999999
16104,110.99799999999999
16105,110.99799999999999
16106,110.99799999999999
16107,110.99799999999999
16108,110.99799999999999
16109,110.99799999999999
16110,110.99799999999999
16111,110.99799999999999
16112,110.99799999999999
16113,110.99799999999999
16114,110.99799999999999
16115,110.99799999999999
16116,110.99799999999999
16117,110.99799999999999
16118,110.99799999999999
16119,110.99799999999999
16120,110.99799999999999
16121,110.99799999999999
16122,110.99799999999999
16123,110.99799999999999
16124,110.99799999999999
16125,110.99799999999999
16126,110.99799999999999
16127,110.99799999999999
16128,110.99799999999999
16129,110.99799999999999
16130,110.99799999999999
16131,110.99799999999999
16132,110.99799999999999
16133,110.99799999999999
16134,110.99799999999999
16135,110.99799999999999
16136,110.99799999999999
16137,110.99799999999999
16138,110.99799999999999
16139,110.99799999999999
16140,110.99799999999999
16141,110.99799999999999
16142,110.99799999999999
16143,110.99799999999999
16144,110.99799999999999
16145,110.99799999999999
16146,110.99799999999999
16147,110.99799999999999
16148,110.99799999999999
16149,110.99799999999999
16150,110.99799999999999
16151,110.99799999999999
16152,110.99799999999999
16153,110.99799999999999
16154,110.99799999999999
16155,110.99799999999999
16156,110.99799999999999
16157,110.99799999999999
16158,110.99799999999999
16159,110.99799999999999
16160,110.99799999999999
16161,110.99799999999999
16162,110.99799999999999
16163,110.99799999999999
16164,110.99799999999999
16165,110.99799999999999
16166,110.99799999999999
16167,110.99799999999999
16168,110.99799999999999
16169,110.99799999999999
16170,110.99799999999999
16171,110.99799999999999
16172,110.99799999999999
16173,110.99799999999999
16174,110.99799999999999
16175,110.99799999999999
16176,110.99799999999999
16177,110.99799999999999
16178,110.99799999999999
16179,110.99799999999999
16180,110.99799999999999
16181,110.99799999999999
16182,110.99799999999999
16183,110.99799999999999
16184,110.99799999999999
16185,110.99799999999999
16186,110.99799999999999
16187,110.99799999999999
16188,110.99799999999999
16189,110.99799999999999
16190,110.99799999999999
16191,110.99799999999999
16192,110.99799999999999
16193,110.99799999999999
16194,110.99799999999999
16195,110.99799999999999
16196,110.99799999999999
16197,110.99799999999999
16198,110.99799999999999
16199,110.99799999999999
16200,110.99799999999999
16201,110.99799999999999
16202,110.99799999999999
16203,110.99799999999999
16204,110.99799999999999
16205,110.99799999999999
16206,110.99799999999999
16207,110.99799999999999
16208,110.99799999999999
16209,110.99799999999999
16210,110.99799999999999
16211,110.99799999999999
16212,110.99799999999999
16213,110.99799999999999
16214,110.99799999999999
16215,110.99799999999999
16216,110.99799999999999
16217,110.99799999999999
16218,110.99799999999999
16219,110.99799999999999
16220,110.99799999999999
16221,110.99799999999999
16222,110.99799999999999
16223,110.99799999999999
16224,110.99799999999999
16225,110.99799999999999
16226,110.99799999999999
16227,110.99799999999999
16228,110.99799999999999
16229,110.99799999999999
16230,110.99799999999999
16231,110.99799999999999
16232,110.99799999999999
16233,110.99799999999999
16234,110.99799999999999
16235,110.99799999999999
16236,110.99799999999999
16237,110.99799999999999
16238,110.99799999999999
16239,110.99799999999999
16240,110.99799999999999
16241,110.99799999999999
16242,110.99799999999999
16243,110.99799999999999
16244,110.99799999999999
16245,110.99799999999999
16246,110.99799999999999
16247,110.99799999999999
16248,110.99799999999999
16249,110.99799999999999
16250,110.99799999999999
16251,110.99799999999999
16252,110.99799999999999
16253,110.99799999999999
16254,110.99799999999999
16255,110.99799999999999
16256,110.99799999999999
16257,110.99799999999999
16258,110.99799999999999
16259,110.99799999999999
16260,110.99799999999999
16261,110.99799999999999
16262,110.99799999999999
16263,110.99799999999999
16264,110.99799999999999
16265,110.99799999999999
16266,110.99799999999999
16267,110.99799999999999
16268,110.99799999999999
16269,110.99799999999999
16270,110.99799999999999
16271,110.99799999999999
16272,110.99799999999999
16273,110.99799999999999
16274,110.99799999999999
16275,110.99799999999999
16276,110.99799999999999
16277,110.99799999999999
16278,110.99799999999999
16279,110.99799999999999
16280,110.99799999999999
16281,110.99799999999999
16282,110.99799999999999
16283,110.99799999999999
16284,110.99799999999999
16285,110.99799999999999
16286,110.99799999999999
16287,110.99799999999999
16288,110.99799999999999
16289,110.99799999999999
16290,110.99799999999999
16291,110.99799999999999
16292,110.99799999999999
16293,110.99799999999999
16294,110.99799999999999
16295,110.99799999999999
16296,110.99799999999999
16297,110.99799999999999
16298,110.99799999999999
16299,110.99799999999999
16300,110.99799999999999
16301,110.99799999999999
16302,110.99799999999999
16303,110.99799999999999
16304,110.99799999999999
16305,110.99799999999999
16306,110.99799999999999
16307,110.99799999999999
16308,110.99799999999999
16309,110.99799999999999
16310,110.99799999999999
16311,110.99799999999999
16312,110.99799999999999
16313,110.99799999999999
16314,110.99799999999999
16315,110.99799999999999
16316,110.99799999999999
16317,110.99799999999999
16318,110.99799999999999
16319,110.99799999999999
16320,110.99799999999999
16321,110.99799999999999
16322,110.99799999999999
16323,110.99799999999999
16324,110.99799999999999
16325,110.99799999999999
16326,110.99799999999999
16327,110.99799999999999
16328,110.99799999999999
16329,110.99799999999999
16330,110.99799999999999
16331,110.99799999999999
16332,110.99799999999999
16333,110.99799999999999
16334,110.99799999999999
16335,110.99799999999999
16336,110.99799999999999
16337,110.99799999999999
16338,110.99799999999999
16339,110.99799999999999
16340,110.99799999999999
16341,110.99799999999999
16342,110.99799999999999
16343,110.99799999999999
16344,110.99799999999999
16345,110.99799999999999
16346,110.99799999999999
16347,110.99799999999999
16348,110.99799999999999
16349,110.99799999999999
16350,110.99799999999999
16351,110.99799999999999
16352,110.99799999999999
16353,110.99799999999999
16354,110.99799999999999
16355,110.99799999999999
16356,110.99799999999999
16357,110.99799999999999
16358,110.99799999999999
16359,110.99799999999999
16360,110.99799999999999
16361,110.99799999999999
16362,110.99799999999999
16363,110.99799999999999
16364,110.99799999999999
16365,110.99799999999999
16366,110.99799999999999
16367,110.99799999999999
16368,110.99799999999999
16369,110.99799999999999
16370,110.99799999999999
16371,110.99799999999999
16372,110.99799999999999
16373,110.99799999999999
16374,110.99799999999999
16375,110.99799999999999
16376,110.99799999999999
16377,110.99799999999999
16378,110.99799999999999
16379,110.99799999999999
16380,110.99799999999999
16381,110.99799999999999
16382,110.99799999999999
16383,110.99799999999999
16384,110.99799999999999
16385,110.99799999999999
16386,110.99799999999999
16387,110.99799999999999
16388,110.99799999999999
16389,110.99799999999999
16390,110.99799999999999
16391,110.99799999999999
16392,110.99799999999999
16393,110.99799999999999
16394,110.99799999999999
16395,110.99799999999999
16396,110.99799999999999
16397,110.99799999999999
16398,110.99799999999999
16399,110.99799999999999
16400,110.99799999999999
16401,110.99799999999999
16402,110.99799999999999
16403,110.99799999999999
16404,110.99799999999999
16405,110.99799999999999
16406,110.99799999999999
16407,110.99799999999999
16408,110.99799999999999
16409,110.99799999999999
16410,110.99799999999999
16411,110.99799999999999
16412,110.99799999999999
16413,110.99799999999999
16414,110.99799999999999
16415,110.99799999999999
16416,110.99799999999999
16417,110.99799999999999
16418,110.99799999999999
16419,110.99799999999999
16420,110.99799999999999
16421,110.99799999999999
16422,110.99799999999999
16423,110.99799999999999
16424,110.99799999999999
16425,110.99799999999999
16426,110.99799999999999
16427,110.99799999999999
16428,110.99799999999999
16429,110.99799999999999
16430,110.99799999999999
16431,110.99799999999999
16432,110.99799999999999
16433,110.99799999999999
16434,110.99799999999999
16435,110.99799999999999
16436,110.99799999999999
16437,110.99799999999999
16438,110.99799999999999
16439,110.99799999999999
16440,110.99799999999999
16441,110.99799999999999
16442,110.99799999999999
16443,110.99799999999999
16444,110.99799999999999
16445,110.99799999999999
16446,110.99799999999999
16447,110.99799999999999
16448,110.99799999999999
16449,110.99799999999999
16450,110.99799999999999
16451,110.99799999999999
16452,110.99799999999999
16453,110.99799999999999
16454,110.99799999999999
16455,110.99799999999999
16456,110.99799999999999
16457,110.99799999999999
16458,110.99799999999999
16459,110.99799999999999
16460,110.99799999999999
16461,110.99799999999999
16462,110.99799999999999
16463,110.99799999999999
16464,110.99799999999999
16465,110.99799999999999
16466,110.99799999999999
16467,110.99799999999999
16468,110.99799999999999
16469,110.99799999999999
16470,110.99799999999999
16471,110.99799999999999
16472,110.99799999999999
16473,110.99799999999999
16474,110.99799999999999
16475,110.99799999999999
16476,110.99799999999999
16477,110.99799999999999
16478,110.99799999999999
16479,110.99799999999999
16480,110.99799999999999
16481,110.99799999999999
16482,110.99799999999999
16483,110.99799999999999
16484,110.99799999999999
16485,110.99799999999999
16486,110.99799999999999
16487,110.99799999999999
16488,110.99799999999999
16489,110.99799999999999
16490,110.99799999999999
16491,110.99799999999999
16492,110.99799999999999
16493,110.99799999999999
16494,110.99799999999999
16495,110.99799999999999
16496,110.99799999999999
16497,110.99799999999999
16498,110.99799999999999
16499,110.99799999999999
16500,110.99799999999999
16501,110.99799999999999
16502,110.99799999999999
16503,110.99799999999999
16504,110.99799999999999
16505,110.99799999999999
16506,110.99799999999999
16507,110.99799999999999
16508,110.99799999999999
16509,110.99799999999999
16510,110.99799999999999
16511,110.99799999999999
16512,110.99799999999999
16513,110.99799999999999
16514,110.99799999999999
16515,110.99799999999999
16516,110.99799999999999
16517,110.99799999999999
16518,110.99799999999999
16519,110.99799999999999
16520,110.99799999999999
16521,110.99799999999999
16522,110.99799999999999
16523,110.99799999999999
16524,110.99799999999999
16525,110.99799999999999
16526,110.99799999999999
16527,110.99799999999999
16528,110.99799999999999
16529,110.99799999999999
16530,110.99799999999999
16531,110.99799999999999
16532,110.99799999999999
16533,110.99799999999999
16534,110.99799999999999
16535,110.99799999999999
16536,110.99799999999999
16537,110.99799999999999
16538,110.99799999999999
16539,110.99799999999999
16540,110.99799999999999
16541,110.99799999999999
16542,110.99799999999999
16543,110.99799999999999
16544,110.99799999999999
16545,110.99799999999999
16546,110.99799999999999
16547,110.99799999999999
16548,110.99799999999999
16549,110.99799999999999
16550,110.99799999999999
16551,110.99799999999999
16552,110.99799999999999
16553,110.99799999999999
16554,110.99799999999999
16555,110.99799999999999
16556,110.99799999999999
16557,110.99799999999999
16558,110.99799999999999
16559,110.99799999999999
16560,110.99799999999999
16561,110.99799999999999
16562,110.99799999999999
16563,110.99799999999999
16564,110.99799999999999
16565,110.99799999999999
16566,110.99799999999999
16567,110.99799999999999
16568,110.99799999999999
16569,110.99799999999999
16570,110.99799999999999
16571,110.99799999999999
16572,110.99799999999999
16573,110.99799999999999
16574,110.99799999999999
16575,110.99799999999999
16576,110.99799999999999
16577,110.99799999999999
16578,110.99799999999999
16579,110.99799999999999
16580,110.99799999999999
16581,110.99799999999999
16582,110.99799999999999
16583,110.99799999999999
16584,110.99799999999999
16585,110.99799999999999
16586,110.99799999999999
16587,110.99799999999999
16588,110.99799999999999
16589,110.99799999999999
16590,110.99799999999999
16591,110.99799999999999
16592,110.99799999999999
16593,110.99799999999999
16594,110.99799999999999
16595,110.99799999999999
16596,110.99799999999999
16597,110.99799999999999
16598,110.99799999999999
16599,110.99799999999999
16600,110.99799999999999
16601,110.99799999999999
16602,110.99799999999999
16603,110.99799999999999
16604,110.99799999999999
16605,110.99799999999999
16606,110.99799999999999
16607,110.99799999999999
16608,110.99799999999999
16609,110.99799999999999
16610,110.99799999999999
16611,110.99799999999999
16612,110.99799999999999
16613,110.99799999999999
16614,110.99799999999999
16615,110.99799999999999
16616,110.99799999999999
16617,110.99799999999999
16618,110.99799999999999
16619,110.99799999999999
16620,110.99799999999999
16621,110.99799999999999
16622,110.99799999999999
16623,110.99799999999999
16624,110.99799999999999
16625,110.99799999999999
16626,110.99799999999999
16627,110.99799999999999
16628,110.99799999999999
16629,110.99799999999999
16630,110.99799999999999
16631,110.99799999999999
16632,110.99799999999999
16633,110.99799999999999
16634,110.99799999999999
16635,110.99799999999999
16636,110.99799999999999
16637,110.99799999999999
16638,110.99799999999999
16639,110.99799999999999
16640,110.99799999999999
16641,110.99799999999999
16642,110.99799999999999
16643,110.99799999999999
16644,110.99799999999999
16645,110.99799999999999
16646,110.99799999999999
16647,110.99799999999999
16648,110.99799999999999
16649,110.99799999999999
16650,110.99799999999999
16651,110.99799999999999
16652,110.99799999999999
16653,110.99799999999999
16654,110.99799999999999
16655,110.99799999999999
16656,110.99799999999999
16657,110.99799999999999
16658,110.99799999999999
16659,110.99799999999999
16660,110.99799999999999
16661,110.99799999999999
16662,110.99799999999999
16663,110.99799999999999
16664,110.99799999999999
16665,110.99799999999999
16666,110.99799999999999
16667,110.99799999999999
16668,110.99799999999999
16669,110.99799999999999
16670,110.99799999999999
16671,110.99799999999999
16672,110.99799999999999
16673,110.99799999999999
16674,110.99799999999999
16675,110.99799999999999
16676,110.99799999999999
16677,110.99799999999999
16678,110.99799999999999
16679,110.99799999999999
16680,110.99799999999999
16681,110.99799999999999
16682,110.99799999999999
16683,110.99799999999999
16684,110.99799999999999
16685,110.99799999999999
16686,110.99799999999999
16687,110.99799999999999
16688,110.99799999999999
16689,110.99799999999999
16690,110.99799999999999
16691,110.99799999999999
16692,110.99799999999999
16693,110.99799999999999
16694,110.99799999999999
16695,110.99799999999999
16696,110.99799999999999
16697,110.99799999999999
16698,110.99799999999999
16699,110.99799999999999
16700,110.99799999999999
16701,110.99799999999999
16702,110.99799999999999
16703,110.99799999999999
16704,110.99799999999999
16705,110.99799999999999
16706,110.99799999999999
16707,110.99799999999999
16708,110.99799999999999
16709,110.99799999999999
16710,110.99799999999999
16711,110.99799999999999
16712,110.99799999999999
16713,110.99799999999999
16714,110.99799999999999
16715,110.99799999999999
16716,110.99799999999999
16717,110.99799999999999
16718,110.99799999999999
16719,110.99799999999999
16720,110.99799999999999
16721,110.99799999999999
16722,110.99799999999999
16723,110.99799999999999
16724,110.99799999999999
16725,110.99799999999999
16726,110.99799999999999
16727,110.99799999999999
16728,110.99799999999999
16729,110.99799999999999
16730,110.99799999999999
16731,110.99799999999999
16732,110.99799999999999
16733,110.99799999999999
16734,110.99799999999999
16735,110.99799999999999
16736,110.99799999999999
16737,110.99799999999999
16738,110.99799999999999
16739,110.99799999999999
16740,110.99799999999999
16741,110.99799999999999
16742,110.99799999999999
16743,110.99799999999999
16744,110.99799999999999
16745,110.99799999999999
16746,110.99799999999999
16747,110.99799999999999
16748,110.99799999999999
16749,110.99799999999999
16750,110.99799999999999
16751,110.99799999999999
16752,110.99799999999999
16753,110.99799999999999
16754,110.99799999999999
16755,110.99799999999999
16756,110.99799999999999
16757,110.99799999999999
16758,110.99799999999999
16759,110.99799999999999
16760,110.99799999999999
16761,110.99799999999999
16762,110.99799999999999
16763,110.99799999999999
16764,110.99799999999999
16765,110.99799999999999
16766,110.99799999999999
16767,110.99799999999999
16768,110.99799999999999
16769,110.99799999999999
16770,110.99799999999999
16771,110.99799999999999
16772,110.99799999999999
16773,110.99799999999999
16774,110.99799999999999
16775,110.99799999999999
16776,110.99799999999999
16777,110.99799999999999
16778,110.99799999999999
16779,110.99799999999999
16780,110.99799999999999
16781,110.99799999999999
16782,110.99799999999999
16783,110.99799999999999
16784,110.99799999999999
16785,110.99799999999999
16786,110.99799999999999
16787,110.99799999999999
16788,110.99799999999999
16789,110.99799999999999
16790,110.99799999999999
16791,110.99799999999999
16792,110.99799999999999
16793,110.99799999999999
16794,110.99799999999999
16795,110.99799999999999
16796,110.99799999999999
16797,110.99799999999999
16798,110.99799999999999
16799,110.99799999999999
16800,110.99799999999999
16801,110.99799999999999
16802,110.99799999999999
16803,110.99799999999999
16804,110.99799999999999
16805,110.99799999999999
16806,110.99799999999999
16807,110.99799999999999
16808,110.99799999999999
16809,110.99799999999999
16810,110.99799999999999
16811,110.99799999999999
16812,110.99799999999999
16813,110.99799999999999
16814,110.99799999999999
16815,110.99799999999999
16816,110.99799999999999
16817,110.99799999999999
16818,110.99799999999999
16819,110.99799999999999
16820,110.99799999999999
16821,110.99799999999999
16822,110.99799999999999
16823,110.99799999999999
16824,110.99799999999999
16825,110.99799999999999
16826,110.99799999999999
16827,110.99799999999999
16828,110.99799999999999
16829,110.99799999999999
16830,110.99799999999999
16831,110.99799999999999
16832,110.99799999999999
16833,110.99799999999999
16834,110.99799999999999
16835,110.99799999999999
16836,110.99799999999999
16837,110.99799999999999
16838,110.99799999999999
16839,110.99799999999999
16840,110.99799999999999
16841,110.99799999999999
16842,110.99799999999999
16843,110.99799999999999
16844,110.99799999999999
16845,110.99799999999999
16846,110.99799999999999
16847,110.99799999999999
16848,110.99799999999999
16849,110.99799999999999
16850,110.99799999999999
16851,110.99799999999999
16852,110.99799999999999
16853,110.99799999999999
16854,110.99799999999999
16855,110.99799999999999
16856,110.99799999999999
16857,110.99799999999999
16858,110.99799999999999
16859,110.99799999999999
16860,110.99799999999999
16861,110.99799999999999
16862,110.99799999999999
16863,110.99799999999999
16864,110.99799999999999
16865,110.99799999999999
16866,110.99799999999999
16867,110.99799999999999
16868,110.99799999999999
16869,110.99799999999999
16870,110.99799999999999
16871,110.99799999999999
16872,110.99799999999999
16873,110.99799999999999
16874,110.99799999999999
16875,110.99799999999999
16876,110.99799999999999
16877,110.99799999999999
16878,110.99799999999999
16879,110.99799999999999
16880,110.99799999999999
16881,110.99799999999999
16882,110.99799999999999
16883,110.99799999999999
16884,110.99799999999999
16885,110.99799999999999
16886,110.99799999999999
16887,110.99799999999999
16888,110.99799999999999
16889,110.99799999999999
16890,110.99799999999999
16891,110.99799999999999
16892,110.99799999999999
16893,110.99799999999999
16894,110.99799999999999
16895,110.99799999999999
16896,110.99799999999999
16897,110.99799999999999
16898,110.99799999999999
16899,110.99799999999999
16900,110.99799999999999
16901,110.99799999999999
16902,110.99799999999999
16903,110.99799999999999
16904,110.99799999999999
16905,110.99799999999999
16906,110.99799999999999
16907,110.99799999999999
16908,110.99799999999999
16909,110.99799999999999
16910,110.99799999999999
16911,110.99799999999999
16912,110.99799999999999
16913,110.99799999999999
16914,110.99799999999999
16915,110.99799999999999
16916,110.99799999999999
16917,110.99799999999999
16918,110.99799999999999
16919,110.99799999999999
16920,110.99799999999999
16921,110.99799999999999
16922,110.99799999999999
16923,110.99799999999999
16924,110.99799999999999
16925,110.99799999999999
16926,110.99799999999999
16927,110.99799999999999
16928,110.99799999999999
16929,110.99799999999999
16930,110.99799999999999
16931,110.99799999999999
16932,110.99799999999999
16933,110.99799999999999
16934,110.99799999999999
16935,110.99799999999999
16936,110.99799999999999
16937,110.99799999999999
16938,110.99799999999999
16939,110.99799999999999
16940,110.99799999999999
16941,110.99799999999999
16942,110.99799999999999
16943,110.99799999999999
16944,110.99799999999999
16945,110.99799999999999
16946,110.99799999999999
16947,110.99799999999999
16948,110.99799999999999
16949,110.99799999999999
16950,110.99799999999999
16951,110.99799999999999
16952,110.99799999999999
16953,110.99799999999999
16954,110.99799999999999
16955,110.99799999999999
16956,110.99799999999999
16957,110.99799999999999
16958,110.99799999999999
16959,110.99799999999999
16960,110.99799999999999
16961,110.99799999999999
16962,110.99799999999999
16963,110.99799999999999
16964,110.99799999999999
16965,110.99799999999999
16966,110.99799999999999
16967,110.99799999999999
16968,110.99799999999999
16969,110.99799999999999
16970,110.99799999999999
16971,110.99799999999999
16972,110.99799999999999
16973,110.99799999999999
16974,110.99799999999999
16975,110.99799999999999
16976,110.99799999999999
16977,110.99799999999999
16978,110.99799999999999
16979,110.99799999999999
16980,110.99799999999999
16981,110.99799999999999
16982,110.99799999999999
16983,110.99799999999999
16984,110.99799999999999
16985,110.99799999999999
16986,110.99799999999999
16987,110.99799999999999
16988,110.99799999999999
16989,110.99799999999999
16990,110.99799999999999
16991,110.99799999999999
16992,110.99799999999999
16993,110.99799999999999
16994,110.99799999999999
16995,110.99799999999999
16996,110.99799999999999
16997,110.99799999999999
16998,110.99799999999999
16999,110.99799999999999
17000,110.99799999999999
17001,110.99799999999999
17002,110.99799999999999
17003,110.99799999999999
17004,110.99799999999999
17005,110.99799999999999
17006,110.99799999999999
17007,110.99799999999999
17008,110.99799999999999
17009,110.99799999999999
17010,110.99799999999999
17011,110.99799999999999
17012,110.99799999999999
17013,110.99799999999999
17014,110.99799999999999
17015,110.99799999999999
17016,110.99799999999999
17017,110.99799999999999
17018,110.99799999999999
17019,110.99799999999999
17020,110.99799999999999
17021,110.99799999999999
17022,110.99799999999999
17023,110.99799999999999
17024,110.99799999999999
17025,110.99799999999999
17026,110.99799999999999
17027,110.99799999999999
17028,110.99799999999999
17029,110.99799999999999
17030,110.99799999999999
17031,110.99799999999999
17032,110.99799999999999
17033,110.99799999999999
17034,110.99799999999999
17035,110.99799999999999
17036,110.99799999999999
17037,110.99799999999999
17038,110.99799999999999
17039,110.99799999999999
17040,110.99799999999999
17041,110.99799999999999
17042,110.99799999999999
17043,110.99799999999999
17044,110.99799999999999
17045,110.99799999999999
17046,110.99799999999999
17047,110.99799999999999
17048,110.99799999999999
17049,110.99799999999999
17050,110.99799999999999
17051,110.99799999999999
17052,110.99799999999999
17053,110.99799999999999
17054,110.99799999999999
17055,110.99799999999999
17056,110.99799999999999
17057,110.99799999999999
17058,110.99799999999999
17059,110.99799999999999
17060,110.99799999999999
17061,110.99799999999999
17062,110.99799999999999
17063,110.99799999999999
17064,110.99799999999999
17065,110.99799999999999
17066,110.99799999999999
17067,110.99799999999999
17068,110.99799999999999
17069,110.99799999999999
17070,110.99799999999999
17071,110.99799999999999
17072,110.99799999999999
17073,110.99799999999999
17074,110.99799999999999
17075,110.99799999999999
17076,110.99799999999999
17077,110.99799999999999
17078,110.99799999999999
17079,110.99799999999999
17080,110.99799999999999
17081,110.99799999999999
17082,110.99799999999999
17083,110.99799999999999
17084,110.99799999999999
17085,110.99799999999999
17086,110.99799999999999
17087,110.99799999999999
17088,110.99799999999999
17089,110.99799999999999
17090,110.99799999999999
17091,110.99799999999999
17092,110.99799999999999
17093,110.99799999999999
17094,110.99799999999999
17095,110.99799999999999
17096,110.99799999999999
17097,110.99799999999999
17098,110.99799999999999
17099,110.99799999999999
17100,110.99799999999999
17101,110.99799999999999
17102,110.99799999999999
17103,110.99799999999999
17104,110.99799999999999
17105,110.99799999999999
17106,110.99799999999999
17107,110.99799999999999
17108,110.99799999999999
17109,110.99799999999999
17110,110.99799999999999
17111,110.99799999999999
17112,110.99799999999999
17113,110.99799999999999
17114,110.99799999999999
17115,110.99799999999999
17116,110.99799999999999
17117,110.99799999999999
17118,110.99799999999999
17119,110.99799999999999
17120,110.99799999999999
17121,110.99799999999999
17122,110.99799999999999
17123,110.99799999999999
17124,110.99799999999999
17125,110.99799999999999
17126,110.99799999999999
17127,110.99799999999999
17128,110.99799999999999
17129,110.99799999999999
17130,110.99799999999999
17131,110.99799999999999
17132,110.99799999999999
17133,110.99799999999999
17134,110.99799999999999
17135,110.99799999999999
17136,110.99799999999999
17137,110.99799999999999
17138,110.99799999999999
17139,110.99799999999999
17140,110.99799999999999
17141,110.99799999999999
17142,110.99799999999999
17143,110.99799999999999
17144,110.99799999999999
17145,110.99799999999999
17146,110.99799999999999
17147,110.99799999999999
17148,110.99799999999999
17149,110.99799999999999
17150,110.99799999999999
17151,110.99799999999999
17152,110.99799999999999
17153,110.99799999999999
17154,110.99799999999999
17155,110.99799999999999
17156,110.99799999999999
17157,110.99799999999999
17158,110.99799999999999
17159,110.99799999999999
17160,110.99799999999999
17161,110.99799999999999
17162,110.99799999999999
17163,110.99799999999999
17164,110.99799999999999
17165,110.99799999999999
17166,110.99799999999999
17167,110.99799999999999
17168,110.99799999999999
17169,110.99799999999999
17170,110.99799999999999
17171,110.99799999999999
17172,110.99799999999999
17173,110.99799999999999
17174,110.99799999999999
17175,110.99799999999999
17176,110.99799999999999
17177,110.99799999999999
17178,110.99799999999999
17179,110.99799999999999
17180,110.99799999999999
17181,110.99799999999999
17182,110.99799999999999
17183,110.99799999999999
17184,110.99799999999999
17185,110.99799999999999
17186,110.99799999999999
17187,110.99799999999999
17188,110.99799999999999
17189,110.99799999999999
17190,110.99799999999999
17191,110.99799999999999
17192,110.99799999999999
17193,110.99799999999999
17194,110.99799999999999
17195,110.99799999999999
17196,110.99799999999999
17197,110.99799999999999
17198,110.99799999999999
17199,110.99799999999999
17200,110.99799999999999
17201,110.99799999999999
17202,110.99799999999999
17203,110.99799999999999
17204,110.99799999999999
17205,110.99799999999999
17206,110.99799999999999
17207,110.99799999999999
17208,110.99799999999999
17209,110.99799999999999
17210,110.99799999999999
17211,110.99799999999999
17212,110.99799999999999
17213,110.99799999999999
17214,110.99799999999999
17215,110.99799999999999
17216,110.99799999999999
17217,110.99799999999999
17218,110.99799999999999
17219,110.99799999999999
17220,110.99799999999999
17221,110.99799999999999
17222,110.99799999999999
17223,110.99799999999999
17224,110.99799999999999
17225,110.99799999999999
17226,110.99799999999999
17227,110.99799999999999
17228,110.99799999999999
17229,110.99799999999999
17230,110.99799999999999
17231,110.99799999999999
17232,110.99799999999999
17233,110.99799999999999
17234,110.99799999999999
17235,110.99799999999999
17236,110.99799999999999
17237,110.99799999999999
17238,110.99799999999999
17239,110.99799999999999
17240,110.99799999999999
17241,110.99799999999999
