,등락률(%)
8435,1.33
8436,1.33
8437,1.33
8438,1.33
8439,1.33
8440,1.33
8441,1.33
8442,1.33
8443,1.33
8444,1.33
8445,1.33
8446,1.33
8447,1.33
8448,1.33
8449,1.33
8450,1.33
8451,1.33
8452,1.33
8453,1.33
8454,1.33
8455,1.33
8456,1.33
8457,1.33
8458,1.33
8459,1.33
8460,1.33
8461,1.33
8462,1.33
8463,1.33
8464,1.33
8465,1.33
8466,1.33
8467,1.33
8468,1.33
8469,1.33
8470,1.33
8471,1.33
8472,1.33
8473,1.33
8474,1.33
8475,1.33
8476,1.33
8477,1.33
8478,1.33
8479,1.33
8480,1.33
8481,1.33
8482,1.33
8483,1.33
8484,1.33
8485,1.33
8486,1.33
8487,1.33
8488,1.33
8489,1.33
8490,1.33
8491,1.33
8492,1.33
8493,1.33
8494,1.33
8495,1.33
8496,1.33
8497,1.33
8498,1.33
8499,1.33
8500,1.33
8501,1.33
8502,1.33
8503,1.33
8504,1.33
8505,1.33
8506,1.33
8507,1.33
8508,1.03
8509,1.03
8510,1.03
8511,1.03
8512,1.03
8513,1.03
8514,1.03
8515,1.03
8516,1.03
8517,1.03
8518,1.03
8519,1.03
8520,1.03
8521,1.03
8522,1.03
8523,1.03
8524,1.03
8525,1.03
8526,1.03
8527,1.03
8528,1.03
8529,1.03
8530,1.03
8531,1.03
8532,1.03
8533,1.03
8534,1.03
8535,1.03
8536,1.03
8537,1.03
8538,1.03
8539,1.03
8540,1.03
8541,1.03
8542,1.03
8543,1.03
8544,1.03
8545,1.03
8546,1.03
8547,1.03
8548,1.03
8549,1.03
8550,1.03
8551,1.03
8552,1.03
8553,1.03
8554,1.03
8555,1.03
8556,1.03
8557,1.03
8558,1.03
8559,1.03
8560,1.03
8561,1.03
8562,1.03
8563,1.03
8564,1.03
8565,1.03
8566,1.03
8567,1.03
8568,1.03
8569,1.03
8570,1.03
8571,1.03
8572,1.03
8573,1.03
8574,1.03
8575,1.03
8576,1.03
8577,1.03
8578,1.03
8579,1.03
8580,1.03
8581,1.03
8582,1.03
8583,1.03
8584,1.03
8585,1.03
8586,1.03
8587,1.03
8588,1.03
8589,1.03
8590,1.03
8591,1.03
8592,1.03
8593,1.03
8594,1.03
8595,1.03
8596,1.03
8597,1.03
8598,1.03
8599,1.03
8600,1.03
8601,1.03
8602,1.03
8603,1.03
8604,1.03
8605,1.03
8606,1.03
8607,1.03
8608,1.03
8609,1.03
8610,1.03
8611,1.03
8612,1.03
8613,1.03
8614,1.03
8615,1.03
8616,1.03
8617,1.03
8618,0.37
8619,0.37
8620,0.37
8621,0.37
8622,0.37
8623,0.37
8624,0.37
8625,0.37
8626,0.37
8627,0.37
8628,0.37
8629,0.37
8630,0.37
8631,0.37
8632,0.37
8633,0.37
8634,0.37
8635,0.37
8636,0.37
8637,0.37
8638,0.37
8639,0.37
8640,0.37
8641,0.37
8642,0.37
8643,0.37
8644,0.37
8645,0.37
8646,0.37
8647,0.37
8648,0.37
8649,0.37
8650,0.37
8651,0.37
8652,0.37
8653,0.37
8654,0.37
8655,0.37
8656,0.37
8657,0.37
8658,0.37
8659,0.37
8660,0.37
8661,0.37
8662,0.37
8663,0.37
8664,0.37
8665,0.37
8666,0.37
8667,0.37
8668,0.37
8669,0.37
8670,0.37
8671,0.37
8672,0.37
8673,0.37
8674,0.37
8675,0.37
8676,0.37
8677,0.37
8678,0.37
8679,0.37
8680,0.37
8681,0.37
8682,0.37
8683,0.37
8684,0.37
8685,0.37
8686,0.37
8687,0.37
8688,0.37
8689,0.37
8690,0.37
8691,0.37
8692,0.37
8693,0.37
8694,0.37
8695,0.37
8696,0.37
8697,0.37
8698,0.37
8699,0.37
8700,0.37
8701,0.37
8702,0.37
8703,0.37
8704,0.37
8705,0.37
8706,0.37
8707,0.37
8708,0.37
8709,0.37
8710,0.37
8711,0.37
8712,0.37
8713,0.37
8714,0.37
8715,0.37
8716,0.37
8717,0.37
8718,0.37
8719,0.37
8720,0.37
8721,1.32
8722,1.32
8723,1.32
8724,1.32
8725,1.32
8726,1.32
8727,1.32
8728,1.32
8729,1.32
8730,1.32
8731,1.32
8732,1.32
8733,1.32
8734,1.32
8735,1.32
8736,1.32
8737,1.32
8738,1.32
8739,1.32
8740,1.32
8741,1.32
8742,1.32
8743,1.32
8744,1.32
8745,1.32
8746,1.32
8747,1.32
8748,1.32
8749,1.32
8750,1.32
8751,1.32
8752,1.32
8753,1.32
8754,1.32
8755,1.32
8756,1.32
8757,1.32
8758,1.32
8759,1.32
8760,1.32
8761,1.32
8762,1.32
8763,1.32
8764,1.32
8765,1.32
8766,1.32
8767,1.32
8768,1.32
8769,1.32
8770,1.32
8771,1.32
8772,1.32
8773,1.32
8774,1.32
8775,1.32
8776,1.32
8777,1.32
8778,1.32
8779,1.32
8780,1.32
8781,1.32
8782,1.32
8783,1.32
8784,1.32
8785,1.32
8786,1.32
8787,1.32
8788,1.32
8789,1.32
8790,1.32
8791,1.32
8792,1.32
8793,1.32
8794,1.32
8795,1.32
8796,1.32
8797,1.32
8798,1.32
8799,1.32
8800,1.32
8801,1.32
8802,1.32
8803,1.32
8804,1.32
8805,1.32
8806,1.32
8807,1.32
8808,1.32
8809,1.32
8810,1.32
8811,1.32
8812,1.32
8813,1.32
8814,1.32
8815,1.32
8816,1.32
8817,1.32
8818,1.32
8819,1.32
8820,1.32
8821,1.32
8822,1.32
8823,1.32
8824,1.32
8825,1.32
8826,1.32
8827,1.32
8828,1.32
8829,1.32
8830,1.32
8831,1.32
8832,1.32
8833,1.32
8834,1.32
8835,1.32
8836,1.32
8837,1.32
8838,0.3
8839,0.3
8840,0.3
8841,0.3
8842,0.3
8843,0.3
8844,0.3
8845,0.3
8846,0.3
8847,0.3
8848,0.3
8849,0.3
8850,0.3
8851,0.3
8852,0.3
8853,0.3
8854,0.3
8855,0.3
8856,0.3
8857,0.3
8858,0.3
8859,0.3
8860,0.3
8861,0.3
8862,0.3
8863,0.3
8864,0.3
8865,0.3
8866,0.3
8867,0.3
8868,0.3
8869,0.3
8870,0.3
8871,0.3
8872,0.3
8873,0.3
8874,0.3
8875,0.3
8876,0.3
8877,0.3
8878,0.3
8879,0.3
8880,0.3
8881,0.3
8882,0.3
8883,0.3
8884,0.3
8885,0.3
8886,0.3
8887,0.3
8888,0.3
8889,0.3
8890,0.3
8891,0.3
8892,0.3
8893,0.3
8894,0.3
8895,0.3
8896,0.3
8897,0.3
8898,0.3
8899,0.3
8900,0.3
8901,0.3
8902,0.3
8903,0.3
8904,0.3
8905,0.3
8906,0.3
8907,0.3
8908,0.3
8909,0.3
8910,0.3
8911,0.3
8912,0.3
8913,0.3
8914,0.3
8915,0.3
8916,0.3
8917,0.3
8918,0.3
8919,0.3
8920,0.3
8921,0.3
8922,0.3
8923,0.3
8924,0.3
8925,0.3
8926,0.3
8927,0.3
8928,0.3
8929,0.3
8930,0.3
8931,0.3
8932,0.3
8933,0.3
8934,0.3
8935,0.3
8936,0.3
8937,0.3
8938,0.02
8939,0.02
8940,0.02
8941,0.02
8942,0.02
8943,0.02
8944,0.02
8945,0.02
8946,0.02
8947,0.02
8948,0.02
8949,0.02
8950,0.02
8951,0.02
8952,0.02
8953,0.02
8954,0.02
8955,0.02
8956,0.02
8957,0.02
8958,0.02
8959,0.02
8960,0.02
8961,0.02
8962,0.02
8963,0.02
8964,0.02
8965,0.02
8966,0.02
8967,0.02
8968,0.02
8969,0.02
8970,0.02
8971,0.02
8972,0.02
8973,0.02
8974,0.02
8975,0.02
8976,0.02
8977,0.02
8978,0.02
8979,0.02
8980,0.02
8981,0.02
8982,0.02
8983,0.02
8984,0.02
8985,0.02
8986,0.02
8987,0.02
8988,0.02
8989,0.02
8990,0.02
8991,0.02
8992,0.02
8993,0.02
8994,0.02
8995,0.02
8996,0.02
8997,0.02
8998,0.02
8999,0.02
9000,0.02
9001,0.02
9002,0.02
9003,0.02
9004,0.02
9005,0.02
9006,0.02
9007,0.02
9008,0.02
9009,0.02
9010,0.02
9011,0.02
9012,0.02
9013,0.02
9014,0.02
9015,0.02
9016,0.02
9017,0.02
9018,0.02
9019,0.02
9020,0.02
9021,0.02
9022,0.02
9023,0.02
9024,0.02
9025,0.02
9026,0.02
9027,0.02
9028,0.02
9029,0.02
9030,0.02
9031,0.02
9032,0.02
9033,0.02
9034,0.02
9035,0.02
9036,0.02
9037,0.02
9038,0.02
9039,0.02
9040,0.02
9041,0.02
9042,0.02
9043,0.02
9044,0.02
9045,0.02
9046,0.02
9047,0.02
9048,0.02
9049,0.02
9050,0.02
9051,0.02
9052,0.02
9053,0.02
9054,0.02
9055,0.02
9056,0.02
9057,0.02
9058,0.02
9059,0.02
9060,0.02
9061,0.02
9062,0.02
9063,0.02
9064,0.02
9065,0.02
9066,0.02
9067,0.02
9068,0.02
9069,0.02
9070,0.02
9071,0.02
9072,0.02
9073,0.02
9074,0.02
9075,0.02
9076,0.02
9077,0.02
9078,0.02
9079,0.02
9080,0.02
9081,0.02
9082,0.02
9083,0.02
9084,0.02
9085,0.02
9086,0.02
9087,0.02
9088,0.02
9089,0.02
9090,0.02
9091,0.02
9092,0.02
9093,0.02
9094,0.02
9095,0.02
9096,0.02
9097,0.02
9098,0.02
9099,0.02
9100,0.02
9101,0.02
9102,0.02
9103,0.02
9104,0.02
9105,0.02
9106,0.02
9107,0.02
9108,0.02
9109,0.02
9110,0.02
9111,0.02
9112,0.02
9113,0.02
9114,0.02
9115,0.02
9116,0.02
9117,0.02
9118,0.02
9119,0.02
9120,0.02
9121,0.02
9122,0.02
9123,0.02
9124,0.02
9125,0.02
9126,0.02
9127,0.02
9128,0.02
9129,0.02
9130,0.02
9131,0.02
9132,0.02
9133,0.02
9134,0.02
9135,0.02
9136,0.02
9137,0.02
9138,0.02
9139,0.02
9140,0.02
9141,0.02
9142,0.02
9143,0.02
9144,0.02
9145,0.02
9146,0.02
9147,0.02
9148,0.02
9149,0.02
9150,0.02
9151,0.02
9152,0.02
9153,0.02
9154,0.02
9155,0.02
9156,0.02
9157,0.02
9158,0.02
9159,0.02
9160,0.02
9161,0.02
9162,0.02
9163,0.02
9164,0.02
9165,0.02
9166,0.02
9167,0.02
9168,0.02
9169,0.02
9170,0.02
9171,0.02
9172,0.02
9173,0.02
9174,0.02
9175,0.02
9176,0.02
9177,0.02
9178,0.02
9179,0.02
9180,0.02
9181,0.02
9182,0.02
9183,0.02
9184,0.02
9185,0.02
9186,0.02
9187,0.02
9188,0.02
9189,0.02
9190,0.02
9191,0.02
9192,0.02
9193,0.02
9194,0.02
9195,0.02
9196,0.02
9197,0.02
9198,0.02
9199,0.02
9200,0.02
9201,0.02
9202,0.02
9203,0.02
9204,0.02
9205,0.02
9206,0.02
9207,0.02
9208,0.02
9209,0.02
9210,0.02
9211,0.02
9212,0.02
9213,0.02
9214,0.02
9215,0.02
9216,0.02
9217,0.02
9218,0.02
9219,0.02
9220,0.02
9221,0.02
9222,0.02
9223,0.02
9224,0.02
9225,0.02
9226,0.02
9227,0.02
9228,0.02
9229,0.02
9230,0.02
9231,0.02
9232,0.02
9233,0.02
9234,0.02
9235,0.02
9236,0.02
9237,0.02
9238,0.02
9239,0.02
9240,0.02
9241,0.02
9242,0.02
9243,0.02
9244,0.02
9245,0.02
9246,0.02
9247,0.02
9248,0.02
9249,0.02
9250,0.02
9251,0.02
9252,0.02
9253,0.02
9254,0.02
9255,0.02
9256,0.02
9257,0.02
9258,0.02
9259,0.02
9260,0.02
9261,0.02
9262,0.02
9263,0.02
9264,0.02
9265,0.02
9266,0.02
9267,0.02
9268,0.02
9269,0.02
9270,0.02
9271,0.02
9272,0.02
9273,0.03
9274,0.03
9275,0.03
9276,0.03
9277,0.03
9278,0.03
9279,0.03
9280,0.03
9281,0.03
9282,0.03
9283,0.03
9284,0.03
9285,0.03
9286,0.03
9287,0.03
9288,0.03
9289,0.03
9290,0.03
9291,0.03
9292,0.03
9293,0.03
9294,0.03
9295,0.03
9296,0.03
9297,0.03
9298,0.03
9299,0.03
9300,0.03
9301,0.03
9302,0.03
9303,0.03
9304,0.03
9305,0.03
9306,0.03
9307,0.03
9308,0.03
9309,0.03
9310,0.03
9311,0.03
9312,0.03
9313,0.03
9314,0.03
9315,0.03
9316,0.03
9317,0.03
9318,0.03
9319,0.03
9320,0.03
9321,0.03
9322,0.03
9323,0.03
9324,0.03
9325,0.03
9326,0.03
9327,0.03
9328,0.03
9329,0.03
9330,0.03
9331,0.03
9332,0.03
9333,0.03
9334,0.03
9335,0.03
9336,0.03
9337,0.03
9338,0.03
9339,0.03
9340,0.03
9341,0.03
9342,0.03
9343,0.03
9344,0.03
9345,0.03
9346,0.03
9347,0.03
9348,0.03
9349,0.03
9350,0.03
9351,0.03
9352,0.03
9353,0.03
9354,0.03
9355,0.03
9356,0.03
9357,0.03
9358,0.03
9359,0.03
9360,0.03
9361,0.03
9362,0.03
9363,0.03
9364,0.03
9365,0.03
9366,0.03
9367,0.03
9368,0.03
9369,0.03
9370,0.03
9371,0.03
9372,0.03
9373,0.03
9374,0.03
9375,0.03
9376,0.03
9377,0.03
9378,0.03
9379,0.03
9380,0.03
9381,0.03
9382,0.03
9383,0.03
9384,0.03
9385,0.03
9386,0.03
9387,0.03
9388,0.03
9389,0.03
9390,0.03
9391,0.03
9392,0.03
9393,0.03
9394,0.03
9395,0.03
9396,0.03
9397,0.03
9398,0.03
9399,0.65
9400,0.65
9401,0.65
9402,0.65
9403,0.65
9404,0.65
9405,0.65
9406,0.65
9407,0.65
9408,0.65
9409,0.65
9410,0.65
9411,0.65
9412,0.65
9413,0.65
9414,0.65
9415,0.65
9416,0.65
9417,0.65
9418,0.65
9419,0.65
9420,0.65
9421,0.65
9422,0.65
9423,0.65
9424,0.65
9425,0.65
9426,0.65
9427,0.65
9428,0.65
9429,0.65
9430,0.65
9431,0.65
9432,0.65
9433,0.65
9434,0.65
9435,0.65
9436,0.65
9437,0.65
9438,0.65
9439,0.65
9440,0.65
9441,0.65
9442,0.65
9443,0.65
9444,0.65
9445,0.65
9446,0.65
9447,0.65
9448,0.65
9449,0.65
9450,0.65
9451,0.65
9452,0.65
9453,0.65
9454,0.65
9455,0.65
9456,0.65
9457,0.65
9458,0.65
9459,0.65
9460,0.65
9461,0.65
9462,0.65
9463,0.65
9464,0.65
9465,0.65
9466,0.65
9467,0.65
9468,0.65
9469,0.65
9470,0.65
9471,0.65
9472,0.65
9473,0.65
9474,0.65
9475,0.65
9476,0.65
9477,0.65
9478,0.65
9479,0.65
9480,0.65
9481,0.44
9482,0.44
9483,0.44
9484,0.44
9485,0.44
9486,0.44
9487,0.44
9488,0.44
9489,0.44
9490,0.44
9491,0.44
9492,0.44
9493,0.44
9494,0.44
9495,0.44
9496,0.44
9497,0.44
9498,0.44
9499,0.44
9500,0.44
9501,0.44
9502,0.44
9503,0.44
9504,0.44
9505,0.44
9506,0.44
9507,0.44
9508,0.44
9509,0.44
9510,0.44
9511,0.44
9512,0.44
9513,0.44
9514,0.44
9515,0.44
9516,0.44
9517,0.44
9518,0.44
9519,0.44
9520,0.44
9521,0.44
9522,0.44
9523,0.44
9524,0.44
9525,0.44
9526,0.44
9527,0.44
9528,0.44
9529,0.44
9530,0.44
9531,0.44
9532,0.44
9533,0.44
9534,0.44
9535,0.44
9536,0.44
9537,0.44
9538,0.44
9539,0.44
9540,0.44
9541,0.44
9542,0.44
9543,0.44
9544,0.44
9545,0.44
9546,0.44
9547,0.44
9548,0.44
9549,0.44
9550,0.44
9551,0.44
9552,0.44
9553,0.44
9554,0.44
9555,0.44
9556,0.44
9557,0.44
9558,0.44
9559,0.44
9560,0.44
9561,0.44
9562,0.44
9563,0.44
9564,0.44
9565,0.44
9566,0.44
9567,0.44
9568,0.44
9569,0.44
9570,0.44
9571,0.44
9572,0.44
9573,0.44
9574,0.44
9575,0.44
9576,0.44
9577,0.44
9578,0.44
9579,0.44
9580,0.44
9581,0.44
9582,0.44
9583,0.44
9584,0.44
9585,0.44
9586,0.44
9587,0.44
9588,0.83
9589,0.83
9590,0.83
9591,0.83
9592,0.83
9593,0.83
9594,0.83
9595,0.83
9596,0.83
9597,0.83
9598,0.83
9599,0.83
9600,0.83
9601,0.83
9602,0.83
9603,0.83
9604,0.83
9605,0.83
9606,0.83
9607,0.83
9608,0.83
9609,0.83
9610,0.83
9611,0.83
9612,0.83
9613,0.83
9614,0.83
9615,0.83
9616,0.83
9617,0.83
9618,0.83
9619,0.83
9620,0.83
9621,0.83
9622,0.83
9623,0.83
9624,0.83
9625,0.83
9626,0.83
9627,0.83
9628,0.83
9629,0.83
9630,0.83
9631,0.83
9632,0.83
9633,0.83
9634,0.83
9635,0.83
9636,0.83
9637,0.83
9638,0.83
9639,0.83
9640,0.83
9641,0.83
9642,0.83
9643,0.83
9644,0.83
9645,0.83
9646,0.83
9647,0.83
9648,0.83
9649,0.83
9650,0.83
9651,0.83
9652,0.83
9653,0.83
9654,0.83
9655,0.83
9656,0.83
9657,0.83
9658,0.83
9659,0.83
9660,0.83
9661,0.83
9662,0.83
9663,0.83
9664,0.83
9665,0.83
9666,0.83
9667,0.83
9668,0.83
9669,0.83
9670,0.83
9671,0.83
9672,0.83
9673,0.83
9674,0.83
9675,0.83
9676,0.83
9677,0.83
9678,0.83
9679,0.83
9680,0.83
9681,0.83
9682,0.83
9683,0.83
9684,0.83
9685,0.83
9686,0.83
9687,0.83
9688,0.83
9689,0.83
9690,0.83
9691,0.83
9692,0.83
9693,0.18
9694,0.18
9695,0.18
9696,0.18
9697,0.18
9698,0.18
9699,0.18
9700,0.18
9701,0.18
9702,0.18
9703,0.18
9704,0.18
9705,0.18
9706,0.18
9707,0.18
9708,0.18
9709,0.18
9710,0.18
9711,0.18
9712,0.18
9713,0.18
9714,0.18
9715,0.18
9716,0.18
9717,0.18
9718,0.18
9719,0.18
9720,0.18
9721,0.18
9722,0.18
9723,0.18
9724,0.18
9725,0.18
9726,0.18
9727,0.18
9728,0.18
9729,0.18
9730,0.18
9731,0.18
9732,0.18
9733,0.18
9734,0.18
9735,0.18
9736,0.18
9737,0.18
9738,0.18
9739,0.18
9740,0.18
9741,0.18
9742,0.18
9743,0.18
9744,0.18
9745,0.18
9746,0.18
9747,0.18
9748,0.18
9749,0.18
9750,0.18
9751,0.18
9752,0.18
9753,0.18
9754,0.18
9755,0.18
9756,0.18
9757,0.18
9758,0.18
9759,0.18
9760,0.18
9761,0.18
9762,0.18
9763,0.18
9764,0.18
9765,0.18
9766,0.18
9767,0.18
9768,0.18
9769,0.18
9770,0.18
9771,0.18
9772,0.18
9773,0.18
9774,0.18
9775,0.18
9776,0.18
9777,0.18
9778,0.18
9779,0.18
9780,0.18
9781,0.18
9782,0.18
9783,0.18
9784,0.18
9785,0.18
9786,0.18
9787,0.18
9788,0.18
9789,0.18
9790,0.18
9791,0.18
9792,0.18
9793,0.18
9794,0.18
9795,0.18
9796,0.18
9797,0.18
9798,0.18
9799,0.18
9800,0.18
9801,0.18
9802,0.18
9803,0.18
9804,0.18
9805,0.18
9806,0.18
9807,0.18
9808,0.18
9809,0.18
9810,0.18
9811,0.18
9812,0.18
9813,0.18
9814,0.18
9815,0.18
9816,0.18
9817,0.18
9818,0.18
9819,0.18
9820,0.18
9821,0.18
9822,0.18
9823,0.18
9824,0.18
9825,0.18
9826,0.18
9827,0.18
9828,0.18
9829,0.18
9830,0.18
9831,0.18
9832,0.18
9833,0.18
9834,0.18
9835,0.18
9836,0.18
9837,0.18
9838,0.18
9839,0.18
9840,0.18
9841,0.18
9842,0.18
9843,0.18
9844,0.18
9845,0.18
9846,0.18
9847,0.18
9848,0.18
9849,0.18
9850,0.18
9851,0.18
9852,0.18
9853,0.18
9854,0.18
9855,0.18
9856,0.18
9857,0.18
9858,0.18
9859,0.18
9860,0.18
9861,0.18
9862,0.18
9863,0.18
9864,0.18
9865,0.18
9866,0.18
9867,0.18
9868,0.18
9869,0.18
9870,0.18
9871,0.18
9872,0.18
9873,0.18
9874,0.18
9875,0.18
9876,0.18
9877,0.18
9878,0.18
9879,0.18
9880,0.18
9881,0.18
9882,0.18
9883,0.18
9884,0.18
9885,0.18
9886,0.18
9887,0.18
9888,0.18
9889,0.18
9890,0.18
9891,0.18
9892,0.18
9893,0.18
9894,0.18
9895,0.18
9896,0.18
9897,0.18
9898,0.18
9899,0.18
9900,0.18
9901,0.18
9902,0.18
9903,0.18
9904,0.18
9905,0.18
9906,0.18
9907,0.18
9908,0.18
9909,0.18
9910,0.18
9911,0.18
9912,0.18
9913,0.18
9914,0.18
9915,0.18
9916,0.18
9917,0.18
9918,0.18
9919,0.18
9920,0.18
9921,0.18
9922,0.18
9923,0.18
9924,0.18
9925,0.18
9926,0.18
9927,0.18
9928,0.18
9929,0.18
9930,0.18
9931,0.18
9932,0.18
9933,0.18
9934,0.18
9935,0.18
9936,0.18
9937,0.18
9938,0.18
9939,0.18
9940,0.18
9941,0.18
9942,0.18
9943,0.18
9944,0.18
9945,0.18
9946,0.18
9947,0.18
9948,0.18
9949,0.18
9950,0.18
9951,0.18
9952,0.18
9953,0.18
9954,0.18
9955,0.18
9956,0.18
9957,0.18
9958,0.18
9959,0.18
9960,0.18
9961,0.18
9962,0.18
9963,0.18
9964,0.18
9965,0.18
9966,0.18
9967,0.18
9968,0.18
9969,0.18
9970,0.18
9971,0.18
9972,0.18
9973,0.18
9974,0.18
9975,0.18
9976,0.18
9977,0.18
9978,0.18
9979,0.18
9980,0.18
9981,0.18
9982,0.18
9983,0.18
9984,0.18
9985,0.18
9986,0.18
9987,0.18
9988,0.18
9989,0.18
9990,0.18
9991,0.18
9992,0.18
9993,0.18
9994,0.18
9995,0.18
9996,0.18
9997,0.18
9998,0.18
9999,0.18
10000,0.18
10001,0.18
10002,0.18
10003,0.18
10004,-0.14
10005,-0.14
10006,-0.14
10007,-0.14
10008,-0.14
10009,-0.14
10010,-0.14
10011,-0.14
10012,-0.14
10013,-0.14
10014,-0.14
10015,-0.14
10016,-0.14
10017,-0.14
10018,-0.14
10019,-0.14
10020,-0.14
10021,-0.14
10022,-0.14
10023,-0.14
10024,-0.14
10025,-0.14
10026,-0.14
10027,-0.14
10028,-0.14
10029,-0.14
10030,-0.14
10031,-0.14
10032,-0.14
10033,-0.14
10034,-0.14
10035,-0.14
10036,-0.14
10037,-0.14
10038,-0.14
10039,-0.14
10040,-0.14
10041,-0.14
10042,-0.14
10043,-0.14
10044,-0.14
10045,-0.14
10046,-0.14
10047,-0.14
10048,-0.14
10049,-0.14
10050,-0.14
10051,-0.14
10052,-0.14
10053,-0.14
10054,-0.14
10055,-0.14
10056,-0.14
10057,-0.14
10058,-0.14
10059,-0.14
10060,-0.14
10061,-0.14
10062,-0.14
10063,-0.14
10064,-0.14
10065,-0.14
10066,-0.14
10067,-0.14
10068,-0.14
10069,-0.14
10070,-0.14
10071,-0.14
10072,-0.14
10073,-0.14
10074,-0.14
10075,-0.14
10076,-0.14
10077,-0.14
10078,-0.14
10079,-0.14
10080,-0.14
10081,-0.14
10082,-0.14
10083,-0.14
10084,-0.14
10085,-0.14
10086,-0.14
10087,-0.14
10088,-0.14
10089,-0.14
10090,-0.14
10091,-0.14
10092,-0.14
10093,-0.14
10094,-0.14
10095,-0.14
10096,-0.14
10097,-0.14
10098,-0.14
10099,-0.14
10100,-0.14
10101,-0.14
10102,-0.14
10103,-0.14
10104,-0.14
10105,-0.14
10106,-0.14
10107,-0.14
10108,-0.14
10109,-0.14
10110,-0.14
10111,-0.14
10112,-0.14
10113,-0.14
10114,-0.14
10115,-0.14
10116,-0.14
10117,-0.14
10118,-0.14
10119,-0.14
10120,-0.14
10121,-0.14
10122,-0.14
10123,-0.23
10124,-0.23
10125,-0.23
10126,-0.23
10127,-0.23
10128,-0.23
10129,-0.23
10130,-0.23
10131,-0.23
10132,-0.23
10133,-0.23
10134,-0.23
10135,-0.23
10136,-0.23
10137,-0.23
10138,-0.23
10139,-0.23
10140,-0.23
10141,-0.23
10142,-0.23
10143,-0.23
10144,-0.23
10145,-0.23
10146,-0.23
10147,-0.23
10148,-0.23
10149,-0.23
10150,-0.23
10151,-0.23
10152,-0.23
10153,-0.23
10154,-0.23
10155,-0.23
10156,-0.23
10157,-0.23
10158,-0.23
10159,-0.23
10160,-0.23
10161,-0.23
10162,-0.23
10163,-0.23
10164,-0.23
10165,-0.23
10166,-0.23
10167,-0.23
10168,-0.23
10169,-0.23
10170,-0.23
10171,-0.23
10172,-0.23
10173,-0.23
10174,-0.23
10175,-0.23
10176,-0.23
10177,-0.23
10178,-0.23
10179,-0.23
10180,-0.23
10181,-0.23
10182,-0.23
10183,-0.23
10184,-0.23
10185,-0.23
10186,-0.23
10187,-0.23
10188,-0.23
10189,-0.23
10190,-0.23
10191,-0.23
10192,-0.23
10193,-0.23
10194,-0.23
10195,-0.23
10196,-0.23
10197,-0.23
10198,-0.23
10199,-0.23
10200,-0.23
10201,-0.23
10202,-0.23
10203,-0.23
10204,-0.23
10205,-0.23
10206,-0.23
10207,-0.23
10208,-0.23
10209,-0.23
10210,-0.23
10211,-0.23
10212,-0.23
10213,-0.23
10214,-0.23
10215,-0.23
10216,-0.23
10217,-0.23
10218,-0.23
10219,-0.23
10220,-0.23
10221,-0.23
10222,-0.23
10223,-0.23
10224,-0.23
10225,-0.23
10226,-0.23
10227,-0.23
10228,-0.23
10229,0.24
10230,0.24
10231,0.24
10232,0.24
10233,0.24
10234,0.24
10235,0.24
10236,0.24
10237,0.24
10238,0.24
10239,0.24
10240,0.24
10241,0.24
10242,0.24
10243,0.24
10244,0.24
10245,0.24
10246,0.24
10247,0.24
10248,0.24
10249,0.24
10250,0.24
10251,0.24
10252,0.24
10253,0.24
10254,0.24
10255,0.24
10256,0.24
10257,0.24
10258,0.24
10259,0.24
10260,0.24
10261,0.24
10262,0.24
10263,0.24
10264,0.24
10265,0.24
10266,0.24
10267,0.24
10268,0.24
10269,0.24
10270,0.24
10271,0.24
10272,0.24
10273,0.24
10274,0.24
10275,0.24
10276,0.24
10277,0.24
10278,0.24
10279,0.24
10280,0.24
10281,0.24
10282,0.24
10283,0.24
10284,0.24
10285,0.24
10286,0.24
10287,0.24
10288,0.24
10289,0.24
10290,0.24
10291,0.24
10292,0.24
10293,0.24
10294,0.24
10295,0.24
10296,0.24
10297,0.24
10298,0.24
10299,0.24
10300,0.24
10301,0.24
10302,0.24
10303,0.24
10304,0.24
10305,0.24
10306,0.24
10307,0.24
10308,0.24
10309,0.24
10310,0.24
10311,0.24
10312,0.24
10313,0.24
10314,0.24
10315,0.24
10316,0.24
10317,0.24
10318,0.24
10319,0.24
10320,0.24
10321,0.24
10322,0.24
10323,0.24
10324,0.24
10325,0.24
10326,0.24
10327,0.24
10328,0.24
10329,0.24
10330,0.24
10331,0.24
10332,0.24
10333,0.24
10334,0.24
10335,0.24
10336,0.24
10337,0.24
10338,0.24
10339,0.24
10340,0.24
10341,0.24
10342,-1.74
10343,-1.74
10344,-1.74
10345,-1.74
10346,-1.74
10347,-1.74
10348,-1.74
10349,-1.74
10350,-1.74
10351,-1.74
10352,-1.74
10353,-1.74
10354,-1.74
10355,-1.74
10356,-1.74
10357,-1.74
10358,-1.74
10359,-1.74
10360,-1.74
10361,-1.74
10362,-1.74
10363,-1.74
10364,-1.74
10365,-1.74
10366,-1.74
10367,-1.74
10368,-1.74
10369,-1.74
10370,-1.74
10371,-1.74
10372,-1.74
10373,-1.74
10374,-1.74
10375,-1.74
10376,-1.74
10377,-1.74
10378,-1.74
10379,-1.74
10380,-1.74
10381,-1.74
10382,-1.74
10383,-1.74
10384,-1.74
10385,-1.74
10386,-1.74
10387,-1.74
10388,-1.74
10389,-1.74
10390,-1.74
10391,-1.74
10392,-1.74
10393,-1.74
